Date,Open,High,Low,Close,Adj Close,Volume
2020-01-28,53.799999,54.439999,53.380001,54.020000,48.216537,9232900
2020-01-29,54.480000,54.549999,53.680000,53.680000,47.913063,9027800
2020-01-30,52.610001,53.860001,52.400002,53.820000,48.353291,8685900
2020-01-31,53.200001,53.279999,51.889999,52.259998,46.951736,11286900
2020-02-03,52.639999,53.590000,52.580002,52.599998,47.257214,8375100
2020-02-04,53.750000,54.599998,53.730000,54.020000,48.532978,9375100
2020-02-05,54.860001,55.150002,54.380001,54.990002,49.404449,8237500
2020-02-06,55.430000,55.490002,54.610001,55.009998,49.422417,6976900
2020-02-07,54.610001,55.110001,54.419998,55.029999,49.440380,7588000
2020-02-10,54.680000,55.360001,54.619999,55.349998,49.727879,5115100
2020-02-11,55.740002,56.250000,55.689999,55.779999,50.114208,7120800
2020-02-12,56.220001,56.660000,56.110001,56.180000,50.473583,7130000
2020-02-13,55.799999,55.990002,55.500000,55.930000,50.248962,5718400
2020-02-14,55.900002,56.119999,55.540001,55.840000,50.168106,4579300
2020-02-18,55.799999,55.959999,54.939999,55.520000,49.880611,6897800
2020-02-19,55.860001,56.430000,55.490002,56.310001,50.590370,6075300
2020-02-20,54.000000,55.509998,53.590000,53.750000,48.290398,58533500
2020-02-21,53.500000,53.590000,52.090000,52.419998,47.095497,29536400
2020-02-24,50.310001,50.490002,49.209999,49.680000,44.633801,28670400
2020-02-25,49.980000,50.150002,47.560001,48.029999,43.151402,25568400
2020-02-26,48.220001,48.549999,46.889999,47.240002,42.441650,22286100
2020-02-27,45.740002,47.209999,45.160000,45.410000,40.797523,26815200
2020-02-28,43.869999,45.549999,43.689999,45.029999,40.456120,36978800
2020-03-02,45.110001,46.480000,44.400002,46.480000,41.758839,23234100
2020-03-03,46.369999,46.919998,43.860001,44.400002,39.890118,30206600
2020-03-04,45.160000,45.320000,44.209999,45.240002,40.644798,21938100
2020-03-05,43.509998,43.939999,42.139999,42.590000,38.263962,23950200
2020-03-06,40.509998,42.240002,40.340000,41.840000,37.590141,30898400
2020-03-09,36.849998,39.020000,36.849998,37.500000,33.690983,28177500
2020-03-10,39.810001,39.990002,37.049999,39.500000,35.487823,27111000
2020-03-11,38.230000,38.860001,36.439999,36.869999,33.124962,27376200
2020-03-12,33.910000,34.910000,31.209999,31.309999,28.129715,27964600
2020-03-13,34.270000,37.520000,33.070000,37.500000,33.690983,33305100
2020-03-16,31.070000,35.270000,30.360001,31.650000,28.435183,26789900
2020-03-17,32.369999,35.119999,30.110001,33.790001,30.357809,27047400
2020-03-18,31.340000,32.840000,27.200001,30.750000,27.626596,27603000
2020-03-19,30.350000,32.900002,28.740000,30.920000,27.779333,23929600
2020-03-20,31.250000,31.450001,29.190001,29.670000,26.656296,27472500
2020-03-23,29.150000,29.790001,27.760000,27.809999,24.985231,26401000
2020-03-24,30.090000,33.380001,29.400000,33.220001,29.845715,25905500
2020-03-25,33.900002,35.480000,32.250000,33.990002,30.537498,27198500
2020-03-26,33.799999,36.849998,33.330002,35.709999,32.082790,26422500
2020-03-27,33.639999,34.730000,33.119999,34.009998,30.555466,33375400
2020-03-30,33.529999,35.340000,32.970001,34.840000,31.301165,18046400
2020-03-31,34.529999,35.290001,33.720001,34.000000,30.546482,17122600
2020-04-01,31.680000,32.410000,31.160000,31.620001,28.408232,23755100
2020-04-02,31.340000,34.000000,31.250000,33.900002,30.456636,21656000
2020-04-03,33.560001,34.299999,32.860001,33.849998,30.411720,16926500
2020-04-06,35.930000,37.500000,35.750000,37.009998,33.250744,18788700
2020-04-07,39.660000,39.660000,36.860001,36.939999,33.187862,19536700
2020-04-08,37.709999,39.779999,37.450001,39.369999,35.371033,15376700
2020-04-09,40.259998,41.849998,40.180000,41.080002,36.907341,21902200
2020-04-13,40.880001,41.000000,39.250000,39.580002,35.559704,13369900
2020-04-14,40.509998,40.770000,38.369999,39.860001,35.811256,14471900
2020-04-15,38.209999,39.410000,37.590000,38.400002,34.499561,15590100
2020-04-16,37.860001,38.820000,37.070000,38.360001,34.463627,27913000
2020-04-17,39.549999,40.099998,38.189999,39.090000,35.119469,25074500
2020-04-20,38.189999,39.540001,37.820000,38.360001,34.463627,16573800
2020-04-21,37.299999,38.139999,36.560001,36.950001,33.196842,14134900
2020-04-22,37.869999,38.180000,37.439999,37.810001,33.969482,10449000
2020-04-23,38.099998,38.389999,37.279999,37.470001,33.664024,8694800
2020-04-24,37.970001,38.189999,37.259998,37.970001,34.113232,8567500
2020-04-27,38.639999,39.549999,38.330002,39.310001,35.317127,11619400
2020-04-28,40.570000,41.380001,39.840000,40.130001,36.053837,12778400
2020-04-29,41.099998,41.360001,40.549999,40.790001,36.969231,15880400
2020-04-30,39.900002,40.110001,39.000000,39.430000,35.736618,13431700
2020-05-01,38.349998,38.720001,37.910000,38.400002,34.803101,12806200
2020-05-04,38.000000,38.220001,37.169998,38.090000,34.522137,13985100
2020-05-05,38.980000,39.310001,37.900002,37.980000,34.422443,8951200
2020-05-06,38.470001,38.630001,37.049999,37.299999,33.806129,7817800
2020-05-07,37.759998,39.139999,37.759998,38.810001,35.174698,9348900
2020-05-08,39.509998,40.169998,39.200001,40.080002,36.325729,12096400
2020-05-11,39.380001,40.060001,39.299999,39.830002,36.099155,10106400
2020-05-12,39.970001,40.070000,38.349998,38.419998,34.821232,13605600
2020-05-13,38.150002,38.279999,36.599998,36.990002,33.525173,11565900
2020-05-14,36.259998,37.970001,35.529999,37.810001,34.268360,14986600
2020-05-15,37.259998,37.810001,37.020000,37.290001,33.797073,9175800
2020-05-18,38.919998,40.650002,38.680000,40.279999,36.507004,14722400
2020-05-19,40.099998,40.549999,39.290001,39.330002,35.645988,8895500
2020-05-20,40.070000,41.250000,40.040001,41.060001,37.213940,12031600
2020-05-21,40.770000,40.930000,39.840000,40.299999,36.525127,9654200
2020-05-22,40.230000,40.540001,39.799999,40.130001,36.371052,6468900
2020-05-26,41.869999,43.790001,41.549999,43.689999,39.597588,19709900
2020-05-27,45.779999,46.919998,45.310001,46.860001,42.470657,25892400
2020-05-28,47.250000,47.320000,44.279999,44.400002,40.241085,17615900
2020-05-29,44.009998,44.790001,43.520000,44.200001,40.059822,13102100
2020-06-01,44.520000,45.070000,43.950001,44.700001,40.512989,8649500
2020-06-02,45.180000,46.259998,44.880001,45.580002,41.310558,11179200
2020-06-03,46.980000,47.490002,46.439999,46.910000,42.515976,11253500
2020-06-04,46.709999,48.750000,46.689999,48.689999,44.129246,15279600
2020-06-05,51.299999,51.849998,49.240002,49.529999,44.890560,17976100
2020-06-08,50.520000,50.680000,49.380001,50.150002,45.452488,12150300
2020-06-09,48.720001,50.689999,48.570000,50.400002,45.679066,15090400
2020-06-10,50.029999,50.500000,48.610001,48.689999,44.129246,14770900
2020-06-11,46.130001,47.200001,44.439999,44.570000,40.395161,17961900
2020-06-12,46.759998,46.950001,45.119999,46.279999,41.944988,14093100
2020-06-15,44.660000,47.849998,44.599998,47.400002,42.960075,14758800
2020-06-16,49.439999,49.599998,46.910000,48.560001,44.011425,13551500
2020-06-17,48.700001,48.779999,47.660000,47.759998,43.286358,8674400
2020-06-18,47.119999,48.380001,46.970001,47.580002,43.123207,9825200
2020-06-19,48.459999,48.680000,46.709999,46.930000,42.534100,20962700
2020-06-22,46.799999,47.610001,46.549999,47.380001,42.941948,11657400
2020-06-23,48.270000,48.480000,47.610001,47.889999,43.404175,9672600
2020-06-24,47.590000,47.650002,46.419998,46.950001,42.552227,12806200
2020-06-25,46.709999,48.860001,46.540001,48.790001,44.219879,15014300
2020-06-26,48.299999,48.369999,46.610001,47.049999,42.642857,20082500
2020-06-29,47.570000,47.799999,46.650002,47.240002,42.815063,9380800
2020-06-30,47.060001,48.529999,47.060001,48.299999,43.775772,11894300
2020-07-01,48.410000,49.080002,47.250000,47.610001,43.150402,11363800
2020-07-02,48.860001,49.029999,47.680000,47.790001,43.313545,7488800
2020-07-06,48.869999,49.369999,48.700001,48.820000,44.247063,10649600
2020-07-07,48.520000,48.549999,47.389999,47.490002,43.041641,8750700
2020-07-08,47.630001,48.990002,47.279999,48.910000,44.328632,12322200
2020-07-09,48.799999,49.049999,47.020000,47.509998,43.059769,9119900
2020-07-10,47.590000,49.880001,47.520000,49.799999,45.135269,13386000
2020-07-13,51.029999,51.029999,49.880001,50.220001,45.515930,14904000
2020-07-14,50.270000,50.580002,48.910000,50.500000,45.769699,16075600
2020-07-15,52.490002,52.490002,50.459999,51.349998,46.540077,17424200
2020-07-16,51.580002,53.509998,51.340000,52.639999,47.709248,25026800
2020-07-17,52.779999,53.009998,51.980000,52.410000,47.500793,16263800
2020-07-20,51.759998,52.070000,51.349998,51.860001,47.002308,10423600
2020-07-21,52.099998,52.450001,51.520000,52.380001,47.473598,11951200
2020-07-22,52.000000,52.349998,50.990002,51.000000,46.222862,13604000
2020-07-23,50.990002,51.250000,50.310001,50.560001,45.824081,13527000
2020-07-24,50.560001,50.799999,50.070000,50.180000,45.479679,6860800
2020-07-27,49.910000,51.570000,49.730000,51.320000,46.512890,12087100
2020-07-28,50.830002,51.220001,50.209999,50.259998,45.552174,7287900
2020-07-29,50.270000,50.660000,49.880001,50.590000,45.851269,8074300
2020-07-30,49.360001,49.360001,48.549999,48.950001,44.673965,9410100
2020-07-31,49.020000,49.029999,48.270000,48.880001,44.610065,9669900
2020-08-03,49.220001,49.910000,48.720001,49.459999,45.139404,9912400
2020-08-04,49.500000,49.770000,49.080002,49.259998,44.956879,6445200
2020-08-05,49.590000,49.959999,49.439999,49.770000,45.422325,6636100
2020-08-06,49.830002,49.980000,49.240002,49.450001,45.130283,5701100
2020-08-07,49.209999,50.470001,49.080002,50.349998,45.951660,6225900
2020-08-10,50.500000,50.830002,50.259998,50.580002,46.161572,6518300
2020-08-11,51.639999,52.869999,51.570000,51.779999,47.256744,11792600
2020-08-12,52.630001,53.419998,51.910000,52.380001,47.804329,8949400
2020-08-13,51.930000,52.459999,51.709999,52.180000,47.621799,5728700
2020-08-14,51.680000,52.549999,51.650002,52.299999,47.731319,5782300
2020-08-17,52.200001,52.299999,51.090000,51.279999,46.800423,7333000
2020-08-18,51.169998,51.369999,50.650002,50.919998,46.471870,6450000
2020-08-19,51.189999,52.029999,51.139999,51.369999,46.882557,5957600
2020-08-20,50.730000,51.070000,50.500000,50.799999,46.362354,5186300
2020-08-21,50.590000,51.419998,50.500000,51.099998,46.636143,6408500
2020-08-24,51.310001,52.470001,51.160000,52.369999,47.795204,7728500
2020-08-25,52.810001,52.889999,51.849998,52.049999,47.503155,8425500
2020-08-26,51.990002,52.110001,51.610001,51.709999,47.192860,5920800
2020-08-27,51.759998,52.869999,51.680000,52.610001,48.014236,8910100
2020-08-28,53.000000,53.000000,52.450001,52.889999,48.269779,8743800
2020-08-31,52.889999,52.889999,52.250000,52.259998,47.694805,8026600
2020-09-01,51.919998,52.820000,51.689999,52.580002,47.986858,5568800
2020-09-02,52.610001,53.470001,52.470001,53.250000,48.598320,7547100
2020-09-03,53.599998,54.380001,52.200001,52.750000,48.142006,11029600
2020-09-04,53.439999,53.759998,51.759998,52.709999,48.105503,9413000
2020-09-08,52.290001,52.290001,50.090000,50.169998,45.787376,10946600
2020-09-09,50.590000,51.630001,50.430000,51.060001,46.599636,8808100
2020-09-10,51.330002,51.590000,50.169998,50.290001,45.896908,8609100
2020-09-11,50.360001,50.950001,50.060001,50.349998,45.951660,8969700
2020-09-14,50.959999,51.570000,50.299999,51.150002,46.681786,8812200
2020-09-15,51.160000,51.340000,50.270000,50.389999,45.988167,7660100
2020-09-16,50.480000,51.910000,50.310001,51.150002,46.681786,8699700
2020-09-17,50.389999,50.930000,49.980000,50.250000,45.860401,7533700
2020-09-18,50.369999,50.939999,50.049999,50.080002,45.705246,10743900
2020-09-21,48.860001,49.090000,47.509998,48.360001,44.135502,12909900
2020-09-22,48.240002,48.590000,46.930000,47.630001,43.469265,11164400
2020-09-23,47.860001,48.240002,46.389999,46.419998,42.364964,8248100
2020-09-24,46.540001,47.419998,45.860001,46.610001,42.538376,9832700
2020-09-25,46.279999,47.330002,45.919998,47.040001,42.930809,9816000
2020-09-28,47.889999,49.139999,47.810001,48.380001,44.153751,9466200
2020-09-29,48.070000,48.259998,47.189999,47.240002,43.113338,11355600
2020-09-30,47.669998,48.990002,47.540001,48.349998,44.126369,15047300
2020-10-01,48.750000,49.070000,46.900002,47.259998,43.131584,25275400
2020-10-02,46.490002,48.340000,46.419998,47.970001,43.779568,12681800
2020-10-05,48.430000,48.889999,47.779999,48.599998,44.354527,19140100
2020-10-06,49.200001,49.410000,47.470001,47.740002,43.569656,22980200
2020-10-07,48.380001,49.169998,48.240002,48.709999,44.454918,12019100
2020-10-08,47.980000,49.490002,47.259998,49.000000,44.719582,23836600
2020-10-09,49.439999,49.730000,48.730000,48.830002,44.564445,11381800
2020-10-12,49.270000,51.009998,49.029999,50.740002,46.307598,17615000
2020-10-13,51.119999,51.240002,49.990002,50.439999,46.033798,17448000
2020-10-14,50.910000,51.389999,50.380001,50.650002,46.225460,20330100
2020-10-15,49.930000,51.869999,49.919998,51.330002,46.846054,21059700
2020-10-16,51.529999,52.270000,51.430000,51.849998,47.320625,16923300
2020-10-19,52.189999,52.189999,50.790001,50.950001,46.499249,12677000
2020-10-20,51.560001,52.270000,51.369999,51.470001,46.973824,11177600
2020-10-21,51.490002,51.810001,50.259998,50.380001,45.979038,18583200
2020-10-22,50.419998,51.980000,50.119999,51.770000,47.247612,13264400
2020-10-23,52.250000,52.610001,51.540001,51.869999,47.338879,11538500
2020-10-26,51.150002,51.279999,49.799999,50.320000,45.924286,15561400
2020-10-27,50.250000,50.279999,48.580002,48.590000,44.345402,11593300
2020-10-28,47.560001,48.110001,47.189999,47.570000,43.414505,13622800
2020-10-29,47.049999,48.430000,46.549999,48.119999,44.241978,10887800
2020-10-30,47.959999,48.259998,47.009998,48.150002,44.269566,14907400
2020-11-02,48.880001,49.840000,48.439999,49.380001,45.400433,16337800
2020-11-03,50.410000,51.459999,50.410000,51.180000,47.055367,13142200
2020-11-04,50.529999,52.320000,50.509998,51.430000,47.285225,17378000
2020-11-05,52.000000,52.779999,51.580002,52.200001,47.993168,9444300
2020-11-06,52.580002,52.619999,51.509998,51.700001,47.533463,6453900
2020-11-09,55.410000,56.910000,55.060001,56.020000,51.505310,24243300
2020-11-10,56.590000,56.820000,54.900002,55.750000,51.257076,15502900
2020-11-11,55.939999,56.669998,55.389999,56.340000,51.799522,9731600
2020-11-12,55.500000,55.930000,54.990002,55.549999,51.073189,9889500
2020-11-13,55.959999,57.049999,55.910000,56.610001,52.047764,9919100
2020-11-16,57.759998,58.139999,57.029999,58.110001,53.426872,12201400
2020-11-17,57.509998,58.889999,57.200001,58.810001,54.070469,9599100
2020-11-18,59.000000,60.130001,58.770000,58.810001,54.070469,11536700
2020-11-19,58.560001,58.689999,57.860001,58.630001,53.904968,7220200
2020-11-20,58.360001,58.740002,57.509998,57.810001,53.151058,7739900
2020-11-23,58.669998,60.770000,58.610001,60.270000,55.412800,12647400
2020-11-24,61.139999,63.660000,60.639999,63.599998,58.474442,22357700
2020-11-25,63.000000,63.770000,62.250000,63.480000,58.364098,11509700
2020-11-27,63.480000,63.959999,63.070000,63.840000,58.695095,5581500
2020-11-30,63.580002,63.830002,61.590000,61.830002,56.847076,15610700
2020-12-01,63.119999,63.799999,62.770000,63.279999,58.180222,15857200
2020-12-02,63.070000,64.260002,62.889999,64.019997,58.860584,10790700
2020-12-03,64.059998,64.620003,63.820000,64.059998,58.897362,11757900
2020-12-04,64.510002,65.190002,64.279999,65.000000,59.761608,10169700
2020-12-07,64.540001,65.180000,63.880001,64.260002,59.081249,10402100
2020-12-08,63.470001,64.379997,63.410000,63.910000,58.759449,6386200
2020-12-09,64.699997,65.430000,64.099998,64.370003,59.182381,10145500
2020-12-10,63.599998,64.550003,63.330002,64.440002,59.246746,8888000
2020-12-11,63.400002,63.720001,62.700001,63.320000,58.216999,9034200
2020-12-14,64.250000,64.300003,61.860001,61.880001,56.893051,10236600
2020-12-15,62.490002,64.029999,62.160000,63.950001,58.796227,9718800
2020-12-16,63.759998,64.370003,63.590000,64.230003,59.053669,8806400
2020-12-17,64.410004,64.750000,64.070000,64.669998,59.458206,7197500
2020-12-18,64.830002,64.930000,63.349998,64.180000,59.007694,15499800
2020-12-21,66.010002,68.300003,65.800003,67.830002,62.363537,14787800
2020-12-22,68.250000,68.250000,66.589996,66.639999,61.269436,9807000
2020-12-23,67.000000,68.970001,66.970001,68.209999,62.712910,8772500
2020-12-24,68.360001,68.580002,67.760002,68.089996,62.602573,3126700
2020-12-28,68.559998,68.839996,67.970001,68.050003,62.565823,7417100
2020-12-29,68.309998,68.489998,67.309998,67.709999,62.253201,4701300
2020-12-30,67.830002,68.190002,67.570000,67.839996,62.372734,5283200
2020-12-31,67.800003,68.739998,67.410004,68.529999,63.007122,5297400
2021-01-04,69.279999,69.930000,67.720001,68.330002,62.823246,14014600
2021-01-05,68.160004,70.080002,68.080002,69.489998,63.889740,11120400
2021-01-06,71.410004,74.879997,70.559998,73.680000,67.742088,18334300
2021-01-07,74.800003,76.510002,74.800003,74.940002,68.900528,13530400
2021-01-08,74.470001,75.339996,73.849998,75.250000,69.185547,12896700
2021-01-11,74.239998,76.500000,73.669998,76.059998,69.930275,9077500
2021-01-12,76.559998,77.169998,75.519997,75.800003,69.691231,11831100
2021-01-13,75.809998,76.430000,75.010002,75.559998,69.470551,9852200
2021-01-14,75.849998,76.839996,75.720001,76.470001,70.307228,9854300
2021-01-15,75.070000,75.570000,74.150002,75.239998,69.176353,12882600
2021-01-19,76.519997,76.599998,74.690002,74.989998,68.946503,14897700
2021-01-20,76.510002,77.760002,74.300003,74.839996,68.808586,16133000
2021-01-21,75.000000,75.889999,73.739998,74.699997,68.679871,13591300
2021-01-22,72.550003,74.699997,72.410004,74.129997,68.155807,15460000
2021-01-25,73.519997,74.019997,71.919998,72.379997,66.546852,15933100
2021-01-26,72.739998,73.320000,71.139999,71.209999,65.471146,10899700
2021-01-27,69.730003,70.260002,67.849998,68.419998,62.905979,17002600
2021-01-28,69.440002,70.769997,68.650002,69.320000,64.061157,14986200
2021-01-29,69.010002,70.059998,66.849998,67.050003,61.963364,17566100
2021-02-01,67.879997,68.120003,67.269997,67.669998,62.536331,11961600
2021-02-02,69.120003,71.370003,69.019997,70.949997,65.567505,13893900
2021-02-03,70.870003,71.330002,70.309998,70.599998,65.244049,8014300
2021-02-04,70.930000,72.320000,70.769997,72.290001,66.805840,8889400
2021-02-05,73.099998,73.720001,72.550003,73.220001,67.665276,8832200
2021-02-08,73.639999,74.290001,73.400002,74.230003,68.598663,9018100
2021-02-09,73.900002,74.680000,73.370003,74.239998,68.607910,7429900
2021-02-10,74.599998,74.860001,73.550003,74.330002,68.691093,7465900
2021-02-11,74.330002,74.769997,72.779999,73.720001,68.127365,6972900
2021-02-12,73.879997,75.019997,73.879997,74.610001,68.949844,7281200
2021-02-16,76.250000,76.419998,75.279999,76.050003,70.280609,8550600
2021-02-17,75.000000,75.900002,74.709999,75.449997,69.726105,7807200
2021-02-18,75.150002,75.550003,74.169998,74.830002,69.153145,7155800
2021-02-19,75.449997,76.360001,75.430000,76.000000,70.234390,7685300
2021-02-22,75.699997,77.989998,75.580002,77.400002,71.528183,11193700
2021-02-23,77.260002,77.860001,76.260002,77.500000,71.620590,12174600
2021-02-24,77.680000,80.099998,77.650002,79.879997,73.820045,12681500
2021-02-25,80.500000,81.400002,78.110001,78.430000,72.480042,11674600
2021-02-26,78.040001,78.849998,76.330002,76.870003,71.038376,30392200
2021-03-01,78.050003,79.540001,78.040001,79.160004,73.154678,11450000
2021-03-02,79.809998,81.550003,79.599998,80.790001,74.661011,11955500
2021-03-03,81.160004,82.940002,81.160004,82.059998,75.834656,13053000
2021-03-04,82.139999,83.480003,79.809998,81.110001,74.956726,15809900
2021-03-05,82.410004,82.559998,78.379997,80.870003,74.734940,16362500
2021-03-08,81.930000,82.959999,80.790001,81.099998,74.947495,10151900
2021-03-09,80.199997,82.330002,79.430000,80.849998,74.716454,11588700
2021-03-10,81.739998,83.419998,81.419998,83.089996,76.786507,10775800
2021-03-11,82.550003,83.809998,82.489998,83.250000,76.934372,8951500
2021-03-12,84.550003,85.080002,83.790001,84.339996,77.941689,8691300
2021-03-15,84.900002,85.080002,82.970001,83.860001,77.498100,9018400
2021-03-16,83.510002,83.699997,81.839996,82.540001,76.278244,9472000
2021-03-17,83.599998,84.139999,82.449997,83.860001,77.498100,8049300
2021-03-18,84.730003,86.639999,83.730003,83.940002,77.572044,10227400
2021-03-19,82.610001,83.610001,81.400002,82.940002,76.647903,11557600
2021-03-22,82.470001,82.570000,81.489998,81.919998,75.705284,7169900
2021-03-23,81.139999,81.919998,78.849998,79.120003,73.117706,10235500
2021-03-24,80.099998,81.440002,79.290001,79.330002,73.311775,8459000
2021-03-25,79.290001,80.379997,78.309998,80.129997,74.051071,11363800
2021-03-26,81.629997,81.739998,79.050003,79.980003,73.912453,11107400
2021-03-29,77.000000,78.849998,76.000000,77.879997,71.971779,21931700
2021-03-30,78.669998,80.040001,78.500000,79.089996,73.089973,12063000
2021-03-31,78.669998,79.000000,77.650002,77.660004,71.768478,12085500
2021-04-01,77.879997,78.279999,77.500000,78.220001,72.285973,13195600
2021-04-05,79.199997,79.309998,77.830002,78.000000,72.082664,10458800
2021-04-06,77.800003,79.110001,77.510002,79.089996,73.089973,9445000
2021-04-07,79.040001,79.720001,78.449997,79.040001,73.043770,8329300
2021-04-08,78.500000,80.489998,78.160004,80.199997,74.115761,9352700
2021-04-09,80.480003,80.730003,79.370003,80.720001,74.596321,10693500
2021-04-12,80.949997,81.070000,79.519997,80.180000,74.097290,8939700
2021-04-13,79.900002,80.029999,78.959999,79.529999,73.496590,7085200
2021-04-14,79.610001,82.050003,79.300003,80.790001,74.661011,10585500
2021-04-15,81.349998,81.410004,79.849998,80.820000,74.688744,9930800
2021-04-16,81.000000,81.680000,77.760002,78.589996,72.627899,29086400
2021-04-19,78.300003,80.370003,78.110001,80.029999,73.958656,15151000
2021-04-20,79.309998,79.629997,76.599998,77.290001,71.426529,13052800
2021-04-21,76.730003,79.339996,76.250000,79.250000,73.237839,11075900
2021-04-22,78.919998,79.500000,78.150002,78.290001,72.350662,9871700
2021-04-23,78.290001,81.300003,78.290001,80.949997,74.808868,12002000
2021-04-26,81.809998,82.419998,81.379997,81.519997,75.335625,8033500
2021-04-27,81.410004,82.050003,81.199997,81.959999,75.742256,7057400
2021-04-28,82.400002,82.949997,82.070000,82.730003,76.453850,7228200
2021-04-29,83.199997,83.790001,82.129997,83.639999,77.623184,9974800
2021-04-30,82.889999,83.279999,82.230003,82.550003,76.611610,9298600
2021-05-03,83.110001,83.489998,82.300003,82.459999,76.528084,6759000
2021-05-04,82.089996,82.830002,80.750000,82.639999,76.695137,8802700
2021-05-05,82.910004,84.839996,82.239998,84.510002,78.430603,9424400
2021-05-06,84.930000,86.910004,84.400002,86.830002,80.583710,11887900
2021-05-07,85.480003,88.040001,85.339996,87.699997,81.391113,9947600
2021-05-10,88.070000,88.879997,86.430000,86.470001,80.249611,9344500
2021-05-11,85.059998,85.940002,83.839996,84.919998,78.811104,10397800
2021-05-12,85.400002,86.190002,83.360001,83.680000,77.660301,12602200
2021-05-13,83.690002,85.650002,83.410004,84.860001,78.755417,8639700
2021-05-14,85.610001,87.580002,85.610001,87.349998,81.066292,7755900
2021-05-17,86.790001,88.120003,86.300003,88.089996,81.753067,7157900
2021-05-18,88.230003,88.570000,86.870003,86.970001,80.713631,6631700
2021-05-19,85.309998,86.099998,84.320000,86.050003,79.859825,10165600
2021-05-20,86.180000,87.029999,85.320000,86.470001,80.249611,7722100
2021-05-21,86.940002,88.779999,86.730003,88.339996,81.985085,9326800
2021-05-24,88.709999,90.199997,88.320000,89.690002,83.237976,7788800
2021-05-25,90.279999,91.349998,88.739998,88.860001,82.467682,10599600
2021-05-26,88.660004,89.849998,87.949997,89.349998,82.922424,8665200
2021-05-27,90.099998,90.919998,88.589996,90.300003,83.804092,21840900
2021-05-28,90.550003,91.279999,89.900002,90.949997,84.407326,9484800
2021-06-01,92.389999,93.309998,91.870003,92.110001,85.483879,9576400
2021-06-02,92.510002,93.150002,91.559998,92.760002,86.087128,6878400
2021-06-03,92.330002,93.919998,92.160004,93.349998,86.634674,7926800
2021-06-04,93.860001,94.169998,92.639999,93.959999,87.200798,6406800
2021-06-07,94.230003,94.269997,92.739998,93.209999,86.504745,6773800
2021-06-08,92.349998,93.190002,91.690002,92.790001,86.114967,7036300
2021-06-09,92.379997,93.220001,91.790001,92.669998,86.003586,7811700
2021-06-10,93.500000,93.980003,91.529999,91.680000,85.084808,6584900
2021-06-11,91.720001,92.559998,91.690002,92.050003,85.428223,6509400
2021-06-14,91.790001,91.889999,89.889999,90.720001,84.193878,10163100
2021-06-15,91.089996,91.199997,89.900002,90.699997,84.175316,7459000
2021-06-16,90.500000,91.639999,89.449997,91.099998,84.546539,11370300
2021-06-17,91.739998,91.750000,87.059998,87.910004,81.586021,11131600
2021-06-18,86.389999,86.900002,83.910004,84.089996,78.040817,22453900
2021-06-21,84.570000,86.449997,84.220001,85.940002,79.757736,10672700
2021-06-22,85.860001,86.220001,84.980003,85.699997,79.534996,9664100
2021-06-23,86.040001,86.320000,85.570000,85.870003,79.692764,7139000
2021-06-24,86.459999,87.389999,85.839996,87.080002,80.815720,7953500
2021-06-25,87.529999,88.620003,86.720001,88.400002,82.040787,11139000
2021-06-28,88.059998,88.199997,86.430000,87.699997,81.391113,6174600
2021-06-29,91.089996,91.629997,89.779999,90.639999,84.119629,15413700
2021-06-30,90.169998,91.910004,90.129997,91.690002,85.094093,9780300
2021-07-01,91.919998,92.230003,91.050003,92.019997,85.400360,6792200
2021-07-02,91.900002,92.080002,91.330002,92.029999,85.409637,4818000
2021-07-06,91.750000,91.889999,89.660004,90.209999,83.720566,6701200
2021-07-07,89.639999,90.459999,88.570000,90.029999,83.553520,6771600
2021-07-08,88.099998,88.639999,86.949997,87.639999,81.335442,8778800
2021-07-09,89.360001,90.620003,88.610001,90.330002,83.831940,7306500
2021-07-12,90.239998,93.519997,89.760002,92.750000,86.077835,11951100
2021-07-13,92.470001,93.529999,91.739998,93.209999,86.504745,12280100
2021-07-14,93.120003,93.830002,91.440002,92.459999,85.808716,12572000
2021-07-15,91.360001,94.059998,91.300003,92.629997,85.966476,12465900
2021-07-16,93.150002,93.419998,91.099998,91.250000,84.685753,12595400
2021-07-19,89.510002,89.690002,87.580002,89.349998,82.922424,14043000
2021-07-20,89.139999,93.599998,89.000000,92.320000,85.678780,11522300
2021-07-21,93.239998,96.050003,93.180000,95.680000,88.797073,14116900
2021-07-22,95.419998,96.230003,94.839996,95.570000,88.694977,9235300
2021-07-23,96.279999,97.169998,94.190002,94.550003,87.748367,13222800
2021-07-26,94.370003,96.660004,94.349998,96.540001,89.595192,11420600
2021-07-27,95.879997,97.050003,95.519997,96.480003,89.539528,8972900
2021-07-28,96.510002,96.889999,95.550003,96.070000,89.159012,10054000
2021-07-29,96.160004,96.849998,95.529999,96.279999,90.009758,9016200
2021-07-30,95.940002,97.209999,95.529999,95.980003,89.729286,8320800
2021-08-02,96.720001,98.400002,95.980003,96.230003,89.963005,9409600
2021-08-03,96.750000,97.029999,94.830002,96.599998,90.308907,7044800
2021-08-04,95.769997,97.540001,95.559998,96.290001,90.019089,7137500
2021-08-05,96.839996,97.930000,96.839996,97.830002,91.458801,5675000
2021-08-06,98.629997,99.980003,98.290001,99.730003,93.235069,9317900
2021-08-09,99.570000,100.989998,98.970001,100.739998,94.179291,8297700
2021-08-10,100.739998,102.930000,100.589996,102.040001,95.394638,8490500
